138.805402, 532.466446,
138.818308, 532.466766,
138.852216, 532.46628,
138.865122, 532.466044,
138.899024, 532.464939,
138.911928, 532.464451,
138.945836, 532.463876,
138.958742, 532.46354,
138.99265, 532.463495,
139.005556, 532.463378,
139.039464, 532.463643,
139.05237, 532.463744,
139.065274, 532.463576,
139.099177, 532.463443,
139.112083, 532.463123,
139.145991, 532.462725,
139.158897, 532.462069,
139.192805, 532.461494,
139.205709, 532.460603,
139.239611, 532.459497,
139.252517, 532.458959,
139.286425, 532.458075,
139.320333, 532.457986,
139.333239, 532.4577,
139.367147, 532.45801,
139.380053, 532.457808,
139.413961, 532.457277,
139.426867, 532.45859,
139.460769, 532.457927,
139.47145, 532.463984,
139.473673, 532.464681,
139.501709, 532.473137,
139.520487, 532.474876,
139.538239, 532.484497,
139.539265, 532.485819,
139.54499, 532.509,
139.551968, 532.531311,
139.549016, 532.549596,
139.544357, 532.578125,
139.553918, 532.611556,
139.557459, 532.624939,
139.567301, 532.629282,
139.581497, 532.634396,
139.601203, 532.647083,
139.614107, 532.648867,
139.648015, 532.660892,
139.660921, 532.661716,
139.669158, 532.662558,
139.703199, 532.671753,
139.707735, 532.672848,
139.741643, 532.674737,
139.754549, 532.677917,
139.758158, 532.676061,
139.766348, 532.671753,
139.790315, 532.637845,
139.794496, 532.624939,
139.79503, 532.622196,
139.795802, 532.6079,
139.799966, 532.578125,
139.801363, 532.562908,
139.805242, 532.547889,
139.811608, 532.531311,
139.827136, 532.497403,
139.831166, 532.484497,
139.832348, 532.471608,
139.838349, 532.437744,
139.838444, 532.424838,
139.840798, 532.39093,
139.84113, 532.378024,
139.842877, 532.344116,
139.843159, 532.33121,
139.844662, 532.297302,
139.845065, 532.286825,
139.845259, 532.273919,
139.845519, 532.250488,
139.846039, 532.21312,
139.846179, 532.203674,
139.846741, 532.163642,
139.846843, 532.15686,
139.847221, 532.114898,
139.847282, 532.110046,
139.847515, 532.066811,
139.847541, 532.063232,
139.847659, 532.019328,
139.847664, 532.016418,
139.847899, 531.971163,
139.84791, 531.969604,
139.848009, 531.923758,
139.848016, 531.922791,
139.847905, 531.877648,
139.847898, 531.875977,
139.847886, 531.874305,
139.847825, 531.829163,
139.847816, 531.827129,
139.8478, 531.782349,
139.847774, 531.737805,
139.847776, 531.735535,
139.847764, 531.691063,
139.847771, 531.688721,
139.84777, 531.686378,
139.847669, 531.641907,
139.847973, 531.596244,
139.847987, 531.595093,
139.84817, 531.5865,
139.850533, 531.548279,
139.851047, 531.537624,
139.853285, 531.501465,
139.854014, 531.482522,
139.854921, 531.454651,
139.854088, 531.42702,
139.85491, 531.407837,
139.855644, 531.382294,
139.858736, 531.361023,
139.859647, 531.337314,
139.861887, 531.314209,
139.848392, 531.291104,
139.84817, 531.290782,
139.842036, 531.267395,
139.80801, 531.250596,
139.801363, 531.246002,
139.788457, 531.242317,
139.754549, 531.236349,
139.741643, 531.234801,
139.707735, 531.232104,
139.673827, 531.230999,
139.660921, 531.230208,
139.648015, 531.230393,
