3.080016, -3.187684,
3.028751, -3.194307,
3.005843, -3.19736,
2.969, -3.220056,
2.952386, -3.230292,
2.937964, -3.262057,
2.93167, -3.276025,
2.930099, -3.295557,
2.929402, -3.30451,
2.929824, -3.355765,
2.929918, -3.378668,
2.930334, -3.429923,
2.930438, -3.452826,
2.930522, -3.504081,
2.930725, -3.526983,
2.930519, -3.578238,
2.930411, -3.601141,
2.929894, -3.652438,
2.929527, -3.67536,
2.928799, -3.726615,
2.928394, -3.749518,
2.927782, -3.800773,
2.927396, -3.823675,
2.927353, -3.87493,
2.927221, -3.897833,
2.927654, -3.94913,
2.927765, -3.972052,
2.928777, -4.023307,
2.929203, -4.046209,
2.929072, -4.097465,
2.929043, -4.120367,
2.926902, -4.171622,
2.926068, -4.194525,
2.926021, -4.24578,
2.926226, -4.268683,
2.926906, -4.31998,
2.927227, -4.342901,
2.925239, -4.394156,
2.924101, -4.417059,
2.922972, -4.468314,
2.922534, -4.491217,
2.924274, -4.542472,
2.925176, -4.565375,
2.927011, -4.61663,
2.927709, -4.639532,
2.927419, -4.690829,
2.92728, -4.713751,
2.926557, -4.765006,
2.926216, -4.787909,
2.925731, -4.839164,
2.925599, -4.862066,
2.925066, -4.913321,
2.925142, -4.936224,
2.925468, -4.987521,
2.92565, -5.010443,
2.925924, -5.061698,
2.925816, -5.084601,
2.925257, -5.135856,
2.92479, -5.158758,
2.9245, -5.210013,
2.924227, -5.232916,
2.924533, -5.284171,
2.924669, -5.307074,
2.925629, -5.358371,
2.926034, -5.381293,
2.927775, -5.432548,
2.928422, -5.45545,
2.929614, -5.506705,
2.930427, -5.529608,
2.930997, -5.562766,
2.93167, -5.580598,
2.932171, -5.598695,
2.932351, -5.603766,
2.933247, -5.655021,
2.9336, -5.677923,
2.932424, -5.729221,
2.931986, -5.752142,
2.931765, -5.756698,
2.93167, -5.75962,
2.929867, -5.806319,
2.929417, -5.8263,
2.928969, -5.877555,
2.928842, -5.900458,
2.929933, -5.951713,
2.93019, -5.974615,
2.93051, -5.987301,
2.93167, -6.019657,
2.932059, -6.029893,
2.932961, -6.048834,
2.935255, -6.100089,
2.936105, -6.122992,
2.937403, -6.174247,
2.938069, -6.197149,
2.938143, -6.248404,
2.93836, -6.271307,
2.937685, -6.322562,
2.937259, -6.345465,
2.937232, -6.396762,
2.937023, -6.419684,
2.93774, -6.470939,
2.93818, -6.493841,
2.938212, -6.545096,
2.938535, -6.567999,
2.938097, -6.619254,
2.937949, -6.642157,
2.938228, -6.693454,
2.938233, -6.716376,
2.939303, -6.767631,
2.93977, -6.790533,
2.941194, -6.841788,
2.941896, -6.864691,
2.94313, -6.915946,
2.943745, -6.938849,
2.944435, -6.990104,
2.944765, -7.013006,
2.945414, -7.064304,
2.945609, -7.087225,
2.946421, -7.13848,
2.946667, -7.161383,
2.947146, -7.212638,
2.947446, -7.235541,
2.947836, -7.286796,
2.948121, -7.309698,
2.948701, -7.360953,
2.948894, -7.383856,
2.94948, -7.435153,
2.94972, -7.458075,
2.950205, -7.50933,
2.950448, -7.532232,
2.950743, -7.583488,
2.950788, -7.60639,
2.95121, -7.657645,
2.951339, -7.680548,
2.952763, -7.731845,
2.953397, -7.754767,
2.949848, -7.806022,
2.948151, -7.828924,
2.936703, -7.857062,
2.93167, -7.869409,
2.912543, -7.879965,
2.868591, -7.903082,
2.864814, -7.903459,
2.857505, -7.90405,
2.80624, -7.905189,
2.783332, -7.905867,
2.732067, -7.90612,
2.709159, -7.906177,
2.657899, -7.906388,
2.634994, -7.906444,
2.583728, -7.905938,
2.560821, -7.905844,
2.509555, -7.905844,
2.486648, -7.905825,
2.435382, -7.90688,
2.412475, -7.9072,
2.361209, -7.907749,
2.338302, -7.908012,
2.287042, -7.907633,
2.264137, -7.907557,
2.241229, -7.90752,
2.189964, -7.907562,
2.167056, -7.907713,
2.115791, -7.90805,
2.06453, -7.908008,
2.041625, -7.908046,
1.99036, -7.907455,
1.916187, -7.906479,
1.893279, -7.90597,
1.870372, -7.905555,
1.819106, -7.905302,
1.767846, -7.919307,
1.744941, -7.925584,
1.73251, -7.94172,
1.703945, -7.97724,
1.695861, -8.028495,
1.692188, -8.051397,
1.694735, -8.102695,
1.695729, -8.125616,
1.696963, -8.176871,
1.697495, -8.199774,
1.698772, -8.251029,
1.699288, -8.273932,
1.7002, -8.325187,
1.700619, -8.348089,
1.703388, -8.399387,
1.704653, -8.422308,
1.729732, -8.473563,
1.740799, -8.496466,
1.743631, -8.498659,
1.744941, -8.499677,
1.796201, -8.515244,
1.819106, -8.521992,
